id,farm_id,item_name,category,season,notes,created_at,updated_at
dca46aea-c610-492a-aeee-ba16201d80d5,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chive Buds,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
dd8be253-c742-4428-bad0-1229dc8adca3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
22777b66-5bf7-4d7a-9e1b-12ba5d301bce,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cress,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
58a35c31-b783-41bd-962d-5cded3446476,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
3f1b39e6-21a0-49e9-9d13-62561bb32ade,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Mustard (Preserve),flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
db244917-96d9-4939-aaf8-38d17240a62d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pea,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
f6085b13-07ec-4db0-931c-7098350c4410,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pineapple Weed,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
fca7cd5c-56d4-4476-b24d-677a28730abe,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Radish,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
3b3aea87-0283-41ea-b72d-bf7282caf7d4,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Stone Fruit,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
feb9a33c-c0da-477a-a5a6-22b302ddb03b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Viola,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
3cd20ab8-a356-4a89-a4b7-634a2b2e0c41,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Wasabi Arugula,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
d4c2cc4c-f913-4772-bc75-207aed44b44c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Wild Onion,flowers,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
245a02cf-c6d9-44cf-a42d-288c55cb5817,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Baby Fennel Bulb,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
41fbd33b-6618-4f0c-847f-cf0b29dc8b70,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Broccoli/Mixed Raabs,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
08bef69b-7278-40c1-9aad-c9ffc050d45f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
6d6040ae-b282-471c-b89e-e51ce9833e8e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cilantro,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
7134efc3-0b38-4ff2-ac53-0aa0bf2f2334,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Collard Raabs,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
08bf1134-acc6-47d9-806e-6804d22ea417,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cover Crop,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
eb100795-16db-422b-be1d-908602fb4fff,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fennel Leaf,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
6ca7fdad-07de-4335-9d4d-fbdf21a78742,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lettuces - Gem, Mini Butterhead",leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
27844106-4f2a-49d0-b672-aa2898653de1,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Orach,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
c59ef0db-2201-4491-a110-4b238e937b4d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Peppercorn,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
255d18eb-b6d6-47c8-a44f-ee68c988a812,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Sorrels,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
9acf4842-7f69-40e8-b3eb-1d8e70673452,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Sea Kale Forced,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
146d5e9c-759d-4ca5-8e76-a6574af2fe26,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Spinach,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
0855da71-0639-4994-84f0-7c467b950d3d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Succulents,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
fbf28987-6152-4fdc-bc78-e698dba08ad6,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Swiss Chard,leaf,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
2a61c18e-4233-42db-86ec-ff21297b7d84,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Carrots,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
9b56d85e-75da-4519-85c9-468ca595f3e8,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Garlic,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
330150b0-cb41-4fd9-a9d4-f78f1a3d63a9,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Hakurei Turnip,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
96b9d852-bb08-4fcf-ae3e-15e729a70d16,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Hinona Kabu,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
39a61833-4d75-4e8c-a882-fbfd24101f9a,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Leeks (outgoing),roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
af1aa954-33dd-4abd-99d6-c4b020852835,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Negi,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
c6ce49ce-2aa4-4b03-bbb3-2a9742a39b76,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pearl Onions,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
98ee2de1-3693-433a-a824-7229369ea44e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Radish,roots,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
c3f0fe53-3f36-4f16-97f1-35856705827e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Artichoke,fruit,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
a5c1b24b-6c1d-450a-8cca-ab4f310c009f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Beans - Tiny,fruit,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
ba7db980-dc05-4c57-b57a-d5ed7d8fa12b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Bay Laurel - Leaf, Flower, Bud",wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
e36093f8-216c-4d0d-b91f-951d5b3a5943,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"CA Bay - Leaf, Flower, Bud",wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
5f7b8088-368a-4ccf-b47e-8aae1f037098,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Eucalyptus,wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
4133a0a7-a777-436e-8a7a-417b5bf36cb0,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pink Peppercorn,wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
a55a7306-dc97-4083-b14e-36724ad0029b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Wild Chamomile - Flower,wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
2977f60f-993c-4a05-a100-9da41c2a97e1,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Wild Onion Flowers,wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
b4228cdd-ede6-41ae-bffe-edfc7cc997dc,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pine/Fir Tips,wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
a7176145-b144-440d-8318-2a0273908207,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Almond,wilds,early_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
7a916da5-7941-488d-ba62-dc9b2f7dd09c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Amaranth,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
75fcdc1d-85fd-499c-8348-236cfb459059,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Anise Hyssop,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
2850a1d3-c85e-4707-bd9f-df83b61c5bf6,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Basil,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
4fc4de91-a70e-48e7-a658-c7f8bedeaf8f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Celery,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
b9c90bc1-2e03-4bc1-b01b-fb52011309a7,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cover Crop,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
5905c0a2-53d5-4335-88f0-45f4b73ebd80,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Gem Marigold,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
761db6de-c041-42c9-9898-7a7f862cbef3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Lambs Quarter,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
f8f26b6d-d96f-4045-af03-f979bdf75a8f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Nasturtium,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
05ad5679-2e62-420a-b2ce-69d12b799b15,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Purslane,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
dcb1178d-04ae-4f81-943b-12cf2e1dd19d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Shiso,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
dab638a5-0329-410f-a8f8-f6945fa1a4e9,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Sunflower,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
2277b460-007d-41de-89af-2da3ca3e7271,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Tiny Pearl Onions,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
8d03f640-503f-4cd2-8ffa-f0c948955768,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Wasabi Arugula,micro,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
c0864177-71be-4d88-ab06-ce995b4a95fa,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Bachelor Buttons (May),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
ff891eca-0355-40e1-9d95-f24f3159377d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Bean (May),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
a9c31839-5654-4b1e-a7fd-fdd5727274a1,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Borage,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
af6c5056-5a6a-4c94-b3d4-cb814758968a,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Carrot,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
28f64d92-2248-41d6-aa50-6193e43960fe,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chamomile,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
ce77db76-8093-4f04-acf9-d61749e45fae,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Chive, common",flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
705acdd9-0ce5-49c7-9c97-a1ec34fd9718,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cilantro,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
f1b08712-d19c-4c0e-a549-b99ba562c6af,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Citrus,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
3f8cb9e1-7b17-4714-8ac2-b374352866be,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Marigolds (May),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
677b9c94-fc0c-4f38-b014-6a5b5d085970,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Mustard Flowers,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
e7605596-cfb8-4af7-a066-28941322b288,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Nasturtium,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
d5b644d0-3e93-445f-8388-80c803649192,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pea (April),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
12dd0744-97fb-4e67-8e6a-265c3cd53a58,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Radish,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
67826b39-5212-45ab-91f0-370c2937441d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Rose,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
ce5ec752-73e9-4563-b3d1-a953dd9e3507,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Sorrel (Cultivated),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
b1d61dc7-9104-4b95-b479-571ea5a37f4e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Sunflower (flowers/buds) (June),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
f15e14ce-7459-4aa5-8135-9d60159dc0da,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Thyme,flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
1ec79b91-de10-47c1-b421-d86a113e1b37,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Wild Onion (April only),flowers,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
f9758aa1-841a-4089-8f19-75ec17a5b5ce,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Artichoke,leaf,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
cbecaa22-8650-47fd-aa9f-2ff0b0f66d12,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Asparagus - Tiny (May),leaf,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
62e0061c-5062-4264-bbc3-785e7d520faa,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Baby Fennel Bulb,leaf,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
67904b29-de99-4c02-abc5-dcaa1d000b96,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Basil (May) Leaf,leaf,late_spring,,2026-04-09T05:56:27.216709+00:00,2026-04-09T05:56:27.216709+00:00
3284a971-3c0a-4e8e-a95f-9f99d4196352,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Broccoli/Mixed Raabs,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
c881fd12-d3b6-4008-9532-9d45b9ea6ccf,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cabbage - Conical/Savoy (May),leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
a2b68388-e7ed-4824-8309-e124adb7379f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cardoon,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
9901eac9-ccd8-4b5f-92ac-5341d7df2b41,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cauliflower - Sprouting,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
a89fefbb-5c29-4384-876d-1895a7ca9017,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cherry Leaf,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
1300c889-a9df-4409-acb0-2e3581143f71,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
bcf4439e-b20e-4ee3-a1c7-b8cf360f8acd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Citrus - Young Tips,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
9a94c1f5-fabc-42d8-b74b-3125b532da8f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fennel Leaf,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
c92eb5db-9280-4653-b5dc-5541b18be776,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Field Salad Mix,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
c89d419f-687b-4176-afa3-3201ebff3040,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fig,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
12575e73-5986-480b-a89f-255f09cfa517,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Kohlrabi,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
6905061c-acc0-44e8-8df4-35511ab86e39,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Lettuces - Gem, Butterhead",leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
33f8a552-5145-4fcb-806d-0d0a382d945f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Nasturtium,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
f49fa630-3d9e-440b-a5ce-3a3f6e5024df,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Peach Leaf,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
be7d5f93-3427-496e-a59e-3c5ba87e41e5,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Peppercorn,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
5016264b-986a-484e-94a9-8dce00da63bd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Purslane,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
01315b25-5430-4e7c-9c1f-67900bef0add,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Rhubarb,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
933271d6-6fa8-4f55-a3cd-7f8c2bfa1f54,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Sorrels,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
5eb6f45e-da11-4beb-bd83-4a1783ecf597,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Succulents,leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
d184ae6a-78cf-42e1-b0d6-3e9526487051,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Lemon Balm (outgoing),leaf,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
89c008a1-6ebb-4f68-8a7b-39c2c739b026,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Beets - Golden (May),roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
55664917-ee94-4344-ae18-762eabc5336c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Carrots - Round,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
964c9ad3-28dc-4296-a48d-f8074e0086ad,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Carrots,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
1cea6320-d284-452d-9e17-b1ee138d1f50,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Garlic (outgoing),roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
335507ed-6dab-48fd-8c43-e51bba597e5b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Hinona Kabu (April),roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
aa3bf158-0c99-40c6-811a-8169221cc248,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Large Hakurei,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
17c75f75-5fa9-4613-87b8-b441fbe2c58c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Pearl Onions,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
7680ab4a-0b04-410a-b472-b804a8b7decc,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Radish,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
9ed7d949-6e79-4c77-8b09-3340e0c47f53,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Round Carrots (May),roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
5e82b222-766f-4611-b9bd-b760e63702f7,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Spring onions,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
6f5c2514-0f26-4dfa-b95b-6cc5d2edeb09,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,French Shallots,roots,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
2533fe2f-cbb5-4258-b3b2-30b76eb78a0d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Beans,fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
5a84a15e-fe8d-4e07-a136-b9441ba1c8e3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Green Currants,fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
d8a57127-ed26-4efa-923a-78888dec02b8,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Green Seeds - Coriander, Sea Kale",fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
649a5310-f7b4-4601-b8ee-75f7befa8d52,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Iceplant Capers,fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
31a04e23-15f5-40f4-8c8e-1da8d1da14dc,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Nasturtium Capers,fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
aae9a89e-6098-4b6d-8e43-31bfbe24aec3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Nasturtium Pods,fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
5c6600dc-7df6-4fca-a516-25e2801055ee,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Peas (April only),fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
41f86fb3-811a-45d7-86c4-b4f94a030f6f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Peppercorns,fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
c2ffc8fd-01fe-4bc8-a354-3c91f246970a,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Radish Pods - Purple, Rattail",fruit,late_spring,,2026-04-09T05:56:27.310064+00:00,2026-04-09T05:56:27.310064+00:00
