id,farm_id,name,category,unit_type,default_price,chef_notes,internal_notes,source,is_archived,sort_order,created_at,updated_at,image_url,season_status,season_note,days_to_maturity,sow_depth,plant_spacing,row_spacing,sun_requirement,soil_temp_min,growing_zone,sow_method,indoor_start_weeks,growing_notes,size,variety,color,unit_prices,is_event_item
47c5aed7-be06-44b8-8ca9-c898e5aeea76,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Celery, Cutting (50 ct)",micros_leaves,ea,12.0,,,,False,0,2026-04-09T14:53:50.791755+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,50 ct,Cutting (50 ct),,{},True
66056ffe-bed5-4f29-9efc-b3451224d474,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Celery, Micro",micros_leaves,sm,15.0,,,,False,0,2026-04-07T10:22:26.906436+00:00,2026-05-01T04:55:40.167267+00:00,/items/celeryleafcluster.jpg,available,,,,,,,,,,,,Micro,,,{},True
2c6d8e1e-5fca-4ef0-8171-db565a70bb02,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chamomile,herbs_leaves,lg,36.0,,,,False,0,2026-04-07T10:22:27.11665+00:00,2026-05-01T04:55:40.167267+00:00,/items/chamomile.jpg,available,,60,surface,6-8 in,,full_sun,55,9b,both,6,Tiny seeds — surface sow. German chamomile is annual. Harvest flowers for tea.,,,,{},True
4cb1a70a-69ff-40a0-a510-294ba986d499,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chervil,herbs_leaves,lg,10.0,,,,False,0,2026-04-07T10:22:27.314571+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,6-8 in,,part_shade,55,9b,direct_seed,,Cool-season. Bolts in heat. Direct sow in spring/fall. Parsley family.,,,,{},True
2f002bb7-6444-4ace-87ff-7c547b3f03bd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chickweed,herbs_leaves,lg,12.0,,,,False,200,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,/items/floweringchickweed.jpg,available,,30,,,,part_shade,,9b,direct_seed,,Cool-season weed. Self-seeds abundantly. Harvest tips. Mild flavor.,,,,{},True
51bd07e8-04c4-4564-af34-8d952def0f8d,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chickweed Tips (50 ct),herbs_leaves,ea,12.0,,,,False,0,2026-04-09T14:53:52.809272+00:00,2026-05-01T04:55:40.167267+00:00,,available,,30,,,,part_shade,,9b,direct_seed,,Cool-season weed. Self-seeds abundantly. Harvest tips. Mild flavor.,50 ct,,,{},True
7de4b628-ab0b-4d70-96e8-d8b7f23fbfdd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum,micros_leaves,sm,10.0,,,,False,0,2026-04-09T14:53:50.942726+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,,,{},True
abe101e7-ab70-43a7-bba2-e161bcd2b73e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum,herbs_leaves,lg,12.0,,,,False,0,2026-04-09T14:53:54.184209+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,,,{},True
cde06dcc-2c7a-4476-8a23-469ecb9e3940,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum Flower,flowers,lg,12.0,,,,False,30,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,/items/farm-chrysanthemum-snowland-seed-wm-700.jpg,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,Snowland,White,{},True
81c16996-0b85-475e-a250-65be09ccef20,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Chrysanthemum Leaf,micros_leaves,lg,18.0,,,,False,350,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,,,{},True
45a1142b-7760-4e8c-a1af-989c15a5fdc4,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Chrysanthemum, Flower",flowers,lg,12.0,,,,False,0,2026-04-07T10:22:27.712699+00:00,2026-05-01T04:55:40.167267+00:00,/items/tinychrysanthemum.jpg,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,,,{},True
5b3f4657-21b0-44a7-8f0a-3f0ecd43f712,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Chrysanthemum, Leaf",herbs_leaves,lg,18.0,,,,False,0,2026-04-07T10:22:27.897082+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,,,{},True
fc189420-99ea-4786-a143-2314e7653949,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Chrysanthemum, Yellow",flowers,lg,15.0,,,,False,0,2026-04-09T14:53:49.137448+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,surface,12-18 in,,full_sun,65,9b,transplant,8,Edible leaves (shungiku) and flowers. Harvest young leaves for salads.,,,Yellow,{},True
9bc2c597-4686-47a2-bdce-22b9ce02d3dd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cilantro,micros_leaves,lg,18.0,,,,False,0,2026-04-09T14:53:51.011783+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,6-8 in,,sun_part_shade,55,9b,direct_seed,,Succession sow every 2-3 weeks. Bolts quickly in heat. Harvest young leaves.,,,,{},True
10c6b8e6-72c6-4198-8dbb-9afc48473d68,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cilantro, Flowers",flowers,lg,24.0,,,,False,0,2026-04-07T10:22:28.103474+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,6-8 in,,sun_part_shade,55,9b,direct_seed,,Succession sow every 2-3 weeks. Bolts quickly in heat. Harvest young leaves.,,,,{},True
c8b51b5d-7fe1-40db-ad18-7b79258828a1,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cilantro, Leaf, Med/Large",herbs_leaves,lg,24.0,,,,False,0,2026-04-07T10:22:28.305282+00:00,2026-05-01T04:55:40.167267+00:00,,available,,50,1/4 in,6-8 in,,sun_part_shade,55,9b,direct_seed,,Succession sow every 2-3 weeks. Bolts quickly in heat. Harvest young leaves.,Large,,,{},True
6f6dcd58-46f9-4796-8b12-f65aeb26ab1e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cilantro, Micro",micros_leaves,sm,6.0,,,,False,0,2026-04-07T10:22:28.499283+00:00,2026-05-01T04:55:40.167267+00:00,/items/cilantro-micro.jpg,available,,50,1/4 in,6-8 in,,sun_part_shade,55,9b,direct_seed,,Succession sow every 2-3 weeks. Bolts quickly in heat. Harvest young leaves.,Micro,,,{},True
188cfea9-8ce2-4ee6-aa4a-8ace3bb24307,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cippolini (50 ct),herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:28.711411+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,50 ct,,,{},True
bb521bcd-ab51-4458-86ef-2f2b3e9dd4d7,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Citrus Leaf,herbs_leaves,lg,10.0,,,,False,0,2026-04-09T14:53:54.267243+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
28939fc7-49c1-4151-b66e-c707529eb24b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Citrus Leaf Shoots (25 ct),herbs_leaves,ea,10.0,,,,False,0,2026-04-09T14:53:54.330485+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,25 ct,,,{},True
ecbae0c7-4bea-436b-9f87-b80c26ec150f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Citrus, Misc",herbs_leaves,cs,40.0,,,,False,0,2026-04-07T10:22:28.914512+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,Misc,,{},True
4e678c0c-345b-4cad-8f84-08fb2e61cccd,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Collards - Heart Leaf (50 ct),herbs_leaves,ea,18.0,,,,False,0,2026-04-09T14:53:55.849294+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"50 ct, Heart Leaf",,,{},True
acc2e31f-8c70-4ae8-82e0-30c047f6bc1f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Columbine Flowers,flowers,ea,0.5,,,,False,0,2026-04-07T10:22:29.129988+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
8e08ef07-dafc-46a6-8d05-a8ed0e1cb79c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Coreopsis,herbs_leaves,lg,12.0,,,,False,0,2026-04-07T10:22:29.325645+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
5faef9e7-1115-4fbf-a391-fc83e8635b70,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Coriander (green seeds),herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:29.526105+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,Green,{},True
53d4c1e2-c93c-4f45-8fb1-f0bd64ef921e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Coriander, Green",herbs_leaves,lg,25.0,,,,False,0,2026-04-07T10:22:29.708568+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,Green,{},True
f0c608fc-95ab-4c48-a3ba-877a7937f660,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cosmos,herbs_leaves,lg,12.0,,,,False,130,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,60,1/4 in,12-18 in,,full_sun,65,9b,direct_seed,,Direct sow after last frost. Poor soil is fine — too much fertility reduces flowers.,,,,{},True
953a114e-45a0-47ca-8ac0-c0e188cd65c2,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Creeping Vine,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:30.119693+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
25149f32-ee59-48d7-a941-9f6c35ca2855,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cress, Wild",micros_leaves,lg,15.0,,,,False,0,2026-04-07T10:23:15.280101+00:00,2026-05-01T04:55:40.167267+00:00,/items/watercress.jpg,available,,,,,,,,,,,,,Wild,,{},True
a3d78333-79fb-4040-8a2f-6f43aa351556,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Crudite Carrot,fruit_veg,lg,25.0,,,,False,0,2026-04-07T10:22:30.319978+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,1/4 in,2-3 in,12-18 in,full_sun,50,9b,direct_seed,,Direct sow. Thin to 2-3 inches. Loose soil essential. Keep moist until germination.,Crudite,,,{},True
7190d607-72e8-48cb-96d6-9c43c2d930f3,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Crudite Hakurei Turnip,herbs_leaves,lg,25.0,,,,True,0,2026-04-07T10:22:30.518283+00:00,2026-04-12T04:31:39.716723+00:00,,available,,35,1/4 in,4-6 in,,full_sun,50,9b,direct_seed,,Cool-season. Hakurei is fast (35 days). Edible roots and greens.,,,,{},False
087cb89c-2477-4b80-ae61-2f6d3199d25c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Crudite Hakurei Turnip (50 ct),fruit_veg,ea,25.0,,,,True,0,2026-04-09T14:53:54.037227+00:00,2026-04-12T04:32:59.906782+00:00,,available,,35,1/4 in,4-6 in,,full_sun,50,9b,direct_seed,,Cool-season. Hakurei is fast (35 days). Edible roots and greens.,,,,{},False
e466e1b5-0324-484f-be32-9f1e792d73e0,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Crudite Radish, French Breakfast",micros_leaves,lg,25.0,,,,False,0,2026-04-07T10:22:30.706642+00:00,2026-05-01T04:55:40.167267+00:00,/items/fbcrudite.jpg,available,,25,1/2 in,2-4 in,,full_sun,45,9b,direct_seed,,"Fastest vegetable. Succession sow. French Breakfast, Red Round varieties.",Crudite,French Breakfast,,{},True
afb9bf7c-248b-4142-8e01-029b5cbbd4c5,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Crudite Radish, French Breakfast (50 ct)",fruit_veg,ea,25.0,,,,False,0,2026-04-09T14:53:53.972076+00:00,2026-05-01T04:55:40.167267+00:00,,available,,25,1/2 in,2-4 in,,full_sun,45,9b,direct_seed,,"Fastest vegetable. Succession sow. French Breakfast, Red Round varieties.","Crudite, 50 ct",French Breakfast (50 ct),,{},True
dea0d41c-bb8b-4b5d-a829-28e07fff0010,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Crudite Radish, Red Round",micros_leaves,lg,25.0,,,,False,0,2026-04-07T10:22:30.899484+00:00,2026-05-01T04:55:40.167267+00:00,/items/redroundcrudite.jpg,available,,25,1/2 in,2-4 in,,full_sun,45,9b,direct_seed,,"Fastest vegetable. Succession sow. French Breakfast, Red Round varieties.",Crudite,Round,Red,{},True
b67bd172-bbd0-48ef-9cda-9d458718bae0,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Crudite Radish, Red Round (50 ct)",fruit_veg,ea,25.0,,,,False,0,2026-04-09T14:53:53.905589+00:00,2026-05-01T04:55:40.167267+00:00,,available,,25,1/2 in,2-4 in,,full_sun,45,9b,direct_seed,,"Fastest vegetable. Succession sow. French Breakfast, Red Round varieties.","Crudite, 50 ct",Round (50 ct),Red,{},True
31bb4896-e136-4f61-8c9a-44f45a24b9db,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cucamelon Tendril (50 ct),micros_leaves,sm,15.0,,,,False,0,2026-04-07T10:22:31.08301+00:00,2026-05-01T04:55:40.167267+00:00,/items/cucamelontendril.jpg,available,,,,,,,,,,,,50 ct,,,{},True
e6c3b55d-0838-4760-b4e8-30ec6b724c69,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucamelons, Baby (50 ct)",herbs_leaves,lg,12.0,,,,False,0,2026-04-07T10:22:31.279442+00:00,2026-05-01T04:55:40.167267+00:00,/items/baby-cucamelon.jpg,available,,,,,,,,,,,,"Baby, 50 ct",(50 ct),,{},True
b4e55d8f-e956-442f-a4ad-595da88885fb,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cucumber,fruit_veg,lg,15.0,,,,False,0,2026-04-07T10:22:31.502788+00:00,2026-05-01T04:55:40.167267+00:00,/items/babycucumber.jpg,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,,,,{},True
6058be35-369e-435d-8373-442cac7b65f8,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cucumber Leaf (1 in) (50 ct),herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:31.701861+00:00,2026-05-01T04:55:40.167267+00:00,/items/cucumberleaftendril.jpg,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,50 ct,,,{},True
9adeb556-ece2-498f-abb0-869e7ea01aa8,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cucumber Tendril (50 ct),micros_leaves,ea,15.0,,,,False,0,2026-04-07T10:22:31.891817+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,50 ct,,,{},True
bfa7d4bd-6923-4d5f-9b63-2801c4cd92b2,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucumber, Flowers",flowers,lg,15.0,,,,False,0,2026-04-07T10:22:32.092654+00:00,2026-05-01T04:55:40.167267+00:00,/items/babycucumber.jpg,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,,,,{},True
bf479c71-9394-4a55-b9ac-c81c237fa309,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucumber, Mixed (Persian, Striped Armenian, Salt n Pepper)",fruit_veg,lbs,4.0,,,,False,0,2026-04-07T10:22:32.289704+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,,(Persian,"Mixed, Striped",{},True
4d8341f1-1d5f-49e5-95e6-bda4f2816a28,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucumber, Persian",fruit_veg,lbs,4.0,,,,False,0,2026-04-07T10:22:32.482061+00:00,2026-05-01T04:55:40.167267+00:00,/items/gerkins.jpg,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,,Persian,,{},True
f6723b26-0b45-4a30-bfa8-1ee732565796,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucumber, Salt n Pepper (White Pickling)",fruit_veg,lbs,4.0,,,,False,0,2026-04-07T10:22:32.676661+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,,Salt n Pepper ( Pickling),White,{},True
6d8db724-4152-43b2-bf1b-ca96881952e6,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucumber, Stiped Armenian",fruit_veg,lbs,4.0,,,,False,0,2026-04-07T10:22:32.870818+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,,Stiped Armenian,,{},True
5aace772-3b44-4925-820b-042fba96ee1b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Cucumber, Tiny with Blossom (50 ct)",fruit_veg,lg,20.0,,,,False,0,2026-04-07T10:22:33.066418+00:00,2026-05-01T04:55:40.167267+00:00,,available,,55,1/2-1 in,12-18 in,,full_sun,65,9b,both,3,Warm-season. Train on trellis for straighter fruit. Harvest young for best quality.,"Tiny, 50 ct",with Blossom (50 ct),,{},True
c884d033-d490-4ccb-ba1f-646407b6ab42,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Curry Plant (Maple/Curry Flavor),herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:33.259921+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
ddb4593f-6ae9-4e1d-b64b-9c0d989de317,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Cutting Celery (Pink/Green/White),herbs_leaves,lg,8.0,,,,False,0,2026-04-09T14:53:57.630511+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,"Green, White, Pink",{},True
7dde3a19-d1ad-4170-a663-7bd83ee8d3a2,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Dahlia Flowers,flowers,lg,15.0,,,,False,70,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
1e313572-571e-46b4-b012-80449350cf3f,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Deadnettle,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:33.44849+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
95a59580-6440-4afa-95b7-90e438e0b33b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Dianthus,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:23:15.509218+00:00,2026-05-01T04:55:40.167267+00:00,,available,,75,surface,8-12 in,,full_sun,60,9b,transplant,8,Surface sow — needs light. Edible petals with clove-like flavor.,,,,{},True
1ce0b2b8-6262-4b17-98f9-60bed3365ecb,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Dill,herbs_leaves,lg,15.0,,,,False,0,2026-04-07T10:22:33.641606+00:00,2026-05-01T04:55:40.167267+00:00,/items/tinydill.jpg,available,,45,1/4 in,8-12 in,,full_sun,60,9b,direct_seed,,Direct sow. Doesn't transplant well. Succession plant for continuous supply.,,,,{},True
d9bf2e1e-2f9d-4952-97aa-c74fdd095b34,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Dwarf Choy,herbs_leaves,lg,24.0,,,,False,0,2026-04-07T10:22:33.862836+00:00,2026-05-01T04:55:40.167267+00:00,/items/dwarf-choy.jpg,available,,,,,,,,,,,,Tiny,,,{},True
4af25fcb-085b-4071-97d0-4af42e4a5f0b,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Dwarf Red Choy,herbs_leaves,lg,24.0,,,,False,0,2026-04-07T10:22:34.082642+00:00,2026-05-01T04:55:40.167267+00:00,/items/red-choy.jpg,available,,,,,,,,,,,,Tiny,,Red,{},True
d04984bc-eb16-411e-8c99-ba6beb94db3c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Eggplant, Fairy Tale, Purple/White",fruit_veg,lbs,8.0,,,,False,0,2026-04-07T10:22:34.278393+00:00,2026-05-01T04:55:40.167267+00:00,,available,,70,1/4 in,18-24 in,,full_sun,75,9b,transplant,8,Warm-season. Needs heat. Fairy Tale is compact. Harvest when skin is glossy.,,Fairy Tale,"Purple, White",{},True
dfcf3978-e149-42ff-90c3-5ee66fc11c77,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Eggplant, Fairytale",fruit_veg,lbs,8.0,,,,False,0,2026-04-07T10:22:34.475855+00:00,2026-05-01T04:55:40.167267+00:00,,available,,70,1/4 in,18-24 in,,full_sun,75,9b,transplant,8,Warm-season. Needs heat. Fairy Tale is compact. Harvest when skin is glossy.,,Fairytale,,{},True
f0fe9b25-dd6c-40ca-b3a2-5ad353a1c66e,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Eggplant, Italian Large",fruit_veg,ea,3.0,,,,False,0,2026-04-07T10:22:34.669338+00:00,2026-05-01T04:55:40.167267+00:00,,available,,70,1/4 in,18-24 in,,full_sun,75,9b,transplant,8,Warm-season. Needs heat. Fairy Tale is compact. Harvest when skin is glossy.,Large,Italian,,{},True
e0ac9138-c667-4899-b1a7-25684d83684c,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Egyptian Starflower,flowers,sm,12.0,,,,False,0,2026-04-07T10:22:34.858206+00:00,2026-05-01T04:55:40.167267+00:00,/items/farm-oip.jpg,available,,,,,,,,,,,,,,,{},True
aec9b1ec-e511-4850-bfc1-ca8d1f749687,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Epazote,herbs_leaves,lbs,8.0,,,,False,0,2026-04-07T10:22:35.070842+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
03ac3e2a-cd94-4a27-a5eb-b34640786fae,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Evergreen Branches,herbs_leaves,bx,20.0,,,,False,0,2026-04-07T10:22:35.269272+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
bb300ba6-5a75-45b4-b42b-46a42914a3e7,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava,micros_leaves,lg,12.0,,,,False,0,2026-04-09T14:53:51.171104+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
86233651-f0cf-4660-9e65-f1bda5ed5e58,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava,flowers,lg,24.0,,,,False,0,2026-04-07T10:22:35.659408+00:00,2026-05-01T04:55:40.167267+00:00,/items/favaflower.jpg,available,,,,,,,,,,,,,,"White, Scarlet",{},True
bf4ecc4d-e755-4605-8ac6-63d67ad62287,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava (100 ct),flowers,ea,15.0,,,,True,0,2026-04-09T14:53:49.210489+00:00,2026-05-01T04:55:40.167267+00:00,/items/favaflower.jpg,available,,,,,,,,,,,,100 ct,,,{},True
13cd1ce2-5e86-451c-8f87-2b6f0842b010,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Beans - Tiny (50 ct),fruit_veg,ea,20.0,,,,False,0,2026-04-09T14:53:55.696991+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,"Tiny, 50 ct",,,{},True
11848d52-fa67-4b56-8b9e-87239a753911,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Flowers,flowers,lg,24.0,,,,False,50,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
f3d61783-a8b2-4f4d-bdca-caa6f8e0e54a,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Leaves,herbs_leaves,lg,24.0,,,,False,190,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
f6df221f-4b0c-45c9-b354-4b58b1b21450,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Sprout (50 ct),micros_leaves,ea,12.0,,,,False,0,2026-04-09T14:53:51.25298+00:00,2026-05-01T04:55:40.167267+00:00,,available,,12,1 in,dense,,sun_part_shade,,9b,direct_seed,,Microgreen. 10-12 day harvest. Soak seeds overnight. Harvest at first true leaf.,50 ct,,,{},True
0b7d02c5-cd25-487a-ae38-30cf2c3199bb,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Tip - Field (50 ct),herbs_leaves,ea,20.0,,,,False,0,2026-04-09T14:53:57.78025+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,50 ct,,,{},True
f5639c9e-b6d3-4ba5-a804-c0b05b0eecad,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fava Tips,herbs_leaves,lg,24.0,,,,False,370,2026-04-07T06:42:52.529292+00:00,2026-05-01T04:55:40.167267+00:00,/items/favatip.jpg,available,,,,,,,,,,,,,,,{},True
4f0ecc4f-9d09-4bab-9a9c-06ce5326a219,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,"Fava, Leaves",herbs_leaves,lg,24.0,,,,False,0,2026-04-07T10:22:35.857187+00:00,2026-05-01T04:55:40.167267+00:00,,available,,,,,,,,,,,,,,,{},True
9f442f9e-040a-4c4a-bdd3-810ccf0019c2,5f7e9d0f-e91b-4a78-92f9-37505fa5aa3d,Fennel Fronds - tighter leaves,herbs_leaves,sm,12.0,,,,False,0,2026-04-09T14:53:54.540545+00:00,2026-05-01T04:55:40.167267+00:00,,available,,65,1/4 in,12-18 in,,full_sun,60,9b,direct_seed,,Direct sow in spring. Bronze fennel is perennial. Harvest fronds and flowers.,,,,{},True
